"country","countrycode","year","cov_anc1_dhis2","cov_instlivebirths_dhis2","cov_instdeliveries_dhis2","cov_bcg_dhis2","cov_penta1_dhis2","cov_penta2_dhis2","cov_penta3_dhis2","cov_measles1_dhis2","cov_measles2_dhis2","cov_opv1_dhis2","cov_opv2_dhis2","cov_opv3_dhis2","cov_pcv1_dhis2","cov_pcv2_dhis2","cov_pcv3_dhis2","cov_rota1_dhis2","cov_rota2_dhis2","cov_ipv1_dhis2","cov_ipv2_dhis2","cov_zerodose_dhis2","cov_undervax_dhis2","cov_dropout_penta13_dhis2","cov_dropout_measles12_dhis2","cov_dropout_penta3mcv1_dhis2","cov_dropout_penta1mcv1_dhis2","cov_anc1_un","cov_instlivebirths_un","cov_instdeliveries_un","cov_bcg_un","cov_penta1_un","cov_penta2_un","cov_penta3_un","cov_measles1_un","cov_measles2_un","cov_opv1_un","cov_opv2_un","cov_opv3_un","cov_pcv1_un","cov_pcv2_un","cov_pcv3_un","cov_rota1_un","cov_rota2_un","cov_ipv1_un","cov_ipv2_un","cov_zerodose_un","cov_undervax_un","cov_dropout_penta13_un","cov_dropout_measles12_un","cov_dropout_penta3mcv1_un","cov_dropout_penta1mcv1_un","cov_anc1_anc1","cov_instlivebirths_anc1","cov_instdeliveries_anc1","cov_bcg_anc1","cov_penta1_anc1","cov_penta3_anc1","cov_measles1_anc1","cov_measles2_anc1","cov_penta2_anc1","cov_opv1_anc1","cov_opv2_anc1","cov_opv3_anc1","cov_pcv1_anc1","cov_pcv2_anc1","cov_pcv3_anc1","cov_rota1_anc1","cov_rota2_anc1","cov_ipv1_anc1","cov_ipv2_anc1","cov_zerodose_anc1","cov_undervax_anc1","cov_dropout_penta13_anc1","cov_dropout_measles12_anc1","cov_dropout_penta3mcv1_anc1","cov_dropout_penta1mcv1_anc1","cov_anc1_penta1","cov_instlivebirths_penta1","cov_instdeliveries_penta1","cov_bcg_penta1","cov_penta1_penta1","cov_penta3_penta1","cov_measles1_penta1","cov_measles2_penta1","cov_penta2_penta1","cov_opv1_penta1","cov_opv2_penta1","cov_opv3_penta1","cov_pcv1_penta1","cov_pcv2_penta1","cov_pcv3_penta1","cov_rota1_penta1","cov_rota2_penta1","cov_ipv1_penta1","cov_ipv2_penta1","cov_zerodose_penta1","cov_undervax_penta1","cov_dropout_penta13_penta1","cov_dropout_measles12_penta1","cov_dropout_penta3mcv1_penta1","cov_dropout_penta1mcv1_penta1","Country"
"Burkina Faso",854,2020,90.6354522705078,74.7221832275391,74.5339660644531,95.4768600463867,89.617790222168,85.5990219116211,85.1666107177734,85.8552322387695,73.4611282348633,89.1488037109375,85.2241134643555,84.6984786987305,89.3237686157227,85.5414123535156,85.0865631103516,87.2795791625977,83.2089385986328,85.2073211669922,0,10.382212638855,14.8333921432495,4.96684837341309,15.4752941131592,0.401140779256821,5.34806489944458,111.772163391113,92.1478271484375,91.9157180786133,117.742607116699,110.51717376709,105.561210632324,105.027954101562,105.877166748047,90.5926818847656,109.938819885254,105.09886932373,104.450653076172,110.154586791992,105.490158081055,104.929244995117,107.633674621582,102.613746643066,105.078155517578,0,-10.5171718597412,-5.02795171737671,4.96684837341309,15.4752941131592,0.401140779256821,5.34806489944458,95,78.320426940918,78.1231460571289,100.07453918457,93.9333267211914,89.2677993774414,89.9895858764648,76.9986419677734,89.7210388183594,93.441764831543,89.3280792236328,88.7771301269531,93.6251525878906,89.6606521606445,89.1839065551758,91.4825210571289,87.2158584594727,89.3104705810547,0,6.06667375564575,10.7321996688843,4.96684837341309,15.4752941131592,0.401140779256821,5.34806489944458,99.4162673950195,81.9613037109375,81.7548522949219,104.726699829102,98.3000030517578,93.4175872802734,94.1729354858398,80.5780715942383,93.8918991088867,97.7855834960938,93.4806671142578,92.9041061401367,97.9775009155273,93.8287048339844,93.3297958374023,95.7352676391602,91.270263671875,93.4622497558594,0,1.69999754428864,6.58240938186646,4.96684837341309,15.4752941131592,0.401140779256821,5.34806489944458,"Burkina Faso"
"Burkina Faso",854,2021,115.613563537598,98.7933349609375,98.5444869995117,116.173126220703,110.474311828613,104.696350097656,103.419876098633,104.03483581543,89.3787078857422,110.392051696777,104.431175231934,103.013717651367,109.528480529785,95.4419250488281,80.8896255493164,103.408355712891,97.5725250244141,104.181694030762,5.38957691192627,-10.4743127822876,-3.41987824440002,6.38558769226074,15.1311883926392,0.612507879734039,6.95898342132568,122.207717895508,104.428131103516,104.165084838867,122.799201965332,116.775344848633,110.667831420898,109.318550109863,109.968589782715,94.4765243530273,116.68839263916,110.38752746582,108.889228820801,115.775566101074,100.885566711426,85.5032653808594,109.306373596191,103.1376953125,110.123817443848,5.69697761535645,-16.7753467559814,-9.31855392456055,6.38558769226074,15.1311883926392,0.612507879734039,6.95898342132568,95,81.1787719726562,80.9742889404297,95.4597930908203,90.7770614624023,84.9804153442383,85.485725402832,73.442741394043,86.0292892456055,90.7094650268555,85.811393737793,84.6466674804688,89.999870300293,78.4249038696289,66.4672393798828,84.9709396362305,80.1756286621094,85.6063919067383,4.42863082885742,9.22293949127197,15.019588470459,6.38558769226074,15.1311883926392,0.612507879734039,6.95898342132568,102.872901916504,87.9062728881836,87.6848449707031,103.370803833008,98.3000030517578,92.0229721069336,92.5701675415039,79.5291366577148,93.1587753295898,98.226806640625,92.9228210449219,91.6615676879883,97.4584045410156,84.9241943359375,71.9755630493164,92.0127182006836,86.8199996948242,92.7008285522461,4.79564332962036,1.6999979019165,7.97703075408936,6.38558769226074,15.1311883926392,0.612507879734039,6.95898342132568,"Burkina Faso"
"Burkina Faso",854,2022,122.6240234375,109.363143920898,109.087669372559,119.871032714844,115.596282958984,109.65803527832,109.28246307373,114.82982635498,95.8318176269531,115.272491455078,109.172088623047,108.541427612305,115.905288696289,108.05428314209,110.874626159668,106.281585693359,99.0933303833008,112.30330657959,110.146911621094,-15.5962800979614,-9.2824592590332,5.46195840835571,17.5581150054932,-3.81525659561157,1.85508954524994,118.271438598633,105.481246948242,105.215560913086,115.616157531738,111.493133544922,105.765670776367,105.403427124023,110.753883361816,92.4302291870117,111.180839538574,105.296974182129,104.688697814941,111.791175842285,104.218841552734,106.939079284668,102.509071350098,95.5759658813477,108.317047119141,106.237190246582,-11.4931344985962,-5.40342617034912,5.46195840835571,17.5581150054932,-3.81525659561157,1.85508954524994,95,84.726448059082,84.5130310058594,92.8671875,89.5554275512695,84.663948059082,88.9616317749023,74.2433929443359,84.9549102783203,89.3045806884766,84.5784378051758,84.0898513793945,89.7948226928711,83.7124481201172,85.8974380493164,82.3390884399414,76.7701644897461,87.0042724609375,85.3336563110352,10.4445743560791,15.3360548019409,5.46195840835571,17.5581150054932,-3.81525659561157,1.85508954524994,104.276206970215,92.9995040893555,92.765251159668,101.93514251709,98.3000030517578,92.9308929443359,97.6482238769531,81.4928283691406,93.2502746582031,98.024658203125,92.8370361328125,92.3007431030273,98.5627746582031,91.8864898681641,94.2848358154297,90.3790283203125,84.2663269042969,95.4997406005859,93.6660003662109,1.70000004768372,7.06910514831543,5.46195840835571,17.5581150054932,-3.81525659561157,1.85508954524994,"Burkina Faso"
"Burkina Faso",854,2023,103.965171813965,86.6382293701172,86.4199981689453,101.21410369873,99.3888397216797,94.4283218383789,94.2131576538086,94.2781677246094,80.3242340087891,98.0470123291016,93.3630218505859,93.5207061767578,99.0362167358398,93.0975799560547,91.4818572998047,91.3249664306641,86.4118728637695,93.4340896606445,92.1315765380859,0.611160397529602,5.78684139251709,5.20750713348389,15.835618019104,1.13182783126831,6.28039503097534,115.666236877441,96.3891830444336,96.1463851928711,112.605537414551,110.574844360352,105.056030273438,104.816650390625,104.888969421387,89.3645553588867,109.081993103027,103.870826721191,104.046264648438,110.18253326416,103.57551574707,101.777946472168,101.603401184082,96.1373443603516,103.949905395508,102.500785827637,-10.5748424530029,-4.81664991378784,5.20750713348389,15.835618019104,1.13182783126831,6.28039503097534,95,79.1671981811523,78.9677886962891,92.4861602783203,90.8182983398438,86.0889282226562,86.1483306884766,73.3976745605469,86.2855377197266,89.5921783447266,85.3120956420898,85.456184387207,90.4960784912109,85.0695419311523,83.593147277832,83.4497909545898,78.9603652954102,85.3770370483398,84.1868438720703,9.18170547485352,13.9110746383667,5.20750713348389,15.835618019104,1.13182783126831,6.28039503097534,102.826202392578,85.689079284668,85.4732360839844,100.105262756348,98.2999954223633,93.1810150146484,93.2453155517578,79.4442520141602,93.3938217163086,96.9728698730469,92.3401947021484,92.4961547851562,97.9512329101562,92.0776596069336,90.4796371459961,90.3244705200195,85.4651947021484,92.4104843139648,91.1222381591797,1.70000231266022,6.81898164749146,5.20750713348389,15.835618019104,1.13182783126831,6.28039503097534,"Burkina Faso"
"Cameroon",120,2019,70.5772705078125,33.6312446594238,33.2415618896484,86.20556640625,85.6132736206055,81.4654922485352,79.7917556762695,73.2587051391602,3.4002103805542,85.1492538452148,81.0019302368164,79.1577987670898,85.2733917236328,81.3639831542969,79.3661117553711,83.2380523681641,78.9805450439453,0.0138428090140224,0,14.3867273330688,20.2082481384277,6.79978704452515,95.4533462524414,10.0238647460938,16.1420497894287,69.2040786743164,32.9768981933594,32.5947952270508,84.5283050537109,83.9475326538086,79.8804550170898,78.2392807006836,71.8333511352539,3.33405423164368,83.492546081543,79.425910949707,77.6176605224609,83.6142654418945,79.7809219360352,77.8219223022461,81.618522644043,77.4438552856445,0.013573476113379,0,16.0524654388428,21.7607192993164,6.79978704452515,95.4533462524414,10.0238647460938,16.1420497894287,83,39.5508842468262,39.0926094055176,101.379135131836,100.682594299316,93.8363876342773,86.1534194946289,3.99870228767395,95.8047409057617,100.136901855469,95.2595748901367,93.0908508300781,100.282890319824,95.6853561401367,93.3358306884766,97.889289855957,92.8823928833008,0.0162793677300215,0,-0.68259185552597,6.16360998153687,6.79978704452515,95.4533462524414,10.0238647460938,16.1420497894287,71.7204513549805,34.1759872436523,33.7799949645996,87.6018829345703,87,81.0841827392578,74.4453201293945,3.45528531074524,82.7850341796875,86.5284652709961,82.31396484375,80.4399642944336,86.6546173095703,82.6818771362305,80.6516494750977,84.5863037109375,80.2598342895508,0.0140670286491513,0,13.0000009536743,18.9158153533936,6.79978704452515,95.4533462524414,10.0238647460938,16.1420497894287,"Cameroon"
"Cameroon",120,2020,72.190559387207,35.5874938964844,35.1751441955566,85.4607925415039,87.1941223144531,82.8929595947266,81.1726760864258,75.3096084594727,16.1016139984131,87.3610382080078,82.9218826293945,80.6999588012695,87.8463745117188,78.068733215332,81.5377731323242,85.1602172851562,80.6363220214844,0.195497006177902,0,12.8058795928955,18.8273220062256,6.90578889846802,79.055778503418,9.07850551605225,15.3573513031006,70.7002334594727,34.8528137207031,34.4489784240723,83.6965179443359,85.3940582275391,81.1816940307617,79.4969253540039,73.7548904418945,15.7692070007324,85.5575256347656,81.2100143432617,79.0339584350586,86.032844543457,76.4570541381836,79.8544769287109,83.4021377563477,78.9716339111328,0.191461101174355,0,14.6059436798096,20.5030765533447,6.90578889846802,79.055778503418,9.07850551605225,15.3573513031006,83,40.9161796569824,40.4420890808105,98.2572555541992,100.250114440918,93.3270492553711,86.5860748291016,18.5125865936279,95.3049240112305,100.442024230957,95.3381729125977,92.7835464477539,101.000030517578,89.7583389282227,93.7468109130859,97.9116592407227,92.7103805541992,0.224769711494446,0,-0.250114053487778,6.67294692993164,6.90578889846802,79.055778503418,9.07850551605225,15.3573513031006,72.0298385620117,35.5082664489746,35.0968322753906,85.2705383300781,87,80.9919662475586,75.1419448852539,16.065767288208,82.7084197998047,87.1665420532227,82.7372665405273,80.5202941894531,87.6508026123047,77.8949279785156,81.3562393188477,84.9706192016602,80.4567947387695,0.195061773061752,0,13.0000009536743,19.0080375671387,6.90578889846802,79.055778503418,9.07850551605225,15.3573513031006,"Cameroon"
"Cameroon",120,2021,76.7164459228516,52.2480964660645,51.6427040100098,81.5894165039062,85.6427764892578,82.316520690918,80.0716705322266,74.5835952758789,32.5745048522949,85.4664840698242,81.8841094970703,79.7763061523438,85.0518493652344,81.0725021362305,79.4267807006836,82.4755630493164,78.564582824707,0.433466285467148,0,14.3572235107422,19.9283332824707,6.50505447387695,57.2161674499512,8.71687030792236,14.6548871994019,78.9398574829102,53.7623634338379,53.1394271850586,83.9540634155273,88.1249008178711,84.7022399902344,82.3923263549805,76.7452011108398,33.5185890197754,87.9434967041016,84.2572937011719,82.0884017944336,87.516845703125,83.4221649169922,81.7287445068359,84.8658828735352,80.8415603637695,0.446029096841812,0,11.8751029968262,17.6076755523682,6.50505447387695,57.2161674499512,8.71687030792236,14.6548871994019,83,56.5275382995605,55.87255859375,88.2720947265625,92.6574478149414,86.6300277709961,80.6924514770508,35.2425575256348,89.0587463378906,92.4667205810547,88.5909194946289,86.3104782104492,92.0181198120117,87.7128372192383,85.9323196411133,89.2308120727539,84.9995040893555,0.468969821929932,0,7.34255409240723,13.3699712753296,6.50505447387695,57.2161674499512,8.71687030792236,14.6548871994019,77.9322128295898,53.0760955810547,52.461109161377,82.8824081420898,87,81.3406066894531,75.7655639648438,33.0907287597656,83.6210327148438,86.820915222168,83.1817626953125,81.0405654907227,86.3997116088867,82.3572998046875,80.6854934692383,83.7825927734375,79.8096313476562,0.440335631370544,0,12.9999990463257,18.6593971252441,6.50505447387695,57.2161674499512,8.71687030792236,14.6548871994019,"Cameroon"
"Cameroon",120,2022,73.3255081176758,52.988353729248,52.3743896484375,70.4032135009766,84.3299789428711,80.4255905151367,79.4187393188477,75.8491134643555,37.8128700256348,75.2713623046875,72.2323226928711,70.1656646728516,83.3543167114258,79.5037002563477,78.8964309692383,78.9553298950195,75.0347290039062,0.441550970077515,0,15.6700220108032,20.5812644958496,5.82383823394775,51.1646499633789,6.40479803085327,11.8556308746338,76.6508941650391,55.391429901123,54.7496147155762,73.596076965332,88.154426574707,84.0729751586914,83.0204544067383,79.2889404296875,39.5277214050293,78.6849899291992,75.5081329345703,73.3477478027344,87.134521484375,83.1092758178711,82.4744567871094,82.5360336303711,78.437629699707,0.461575746536255,0,11.845573425293,16.9795436859131,5.82383823394775,51.1646499633789,6.40479803085327,11.8556308746338,83,59.9795875549316,59.2846069335938,79.6921463012695,95.4563903808594,89.8971633911133,85.856559753418,42.8018646240234,91.036865234375,85.2025909423828,81.762580871582,79.4232482910156,94.3520050048828,89.9933395385742,89.3059463500977,89.3726196289062,84.9347381591797,0.499808788299561,0,4.54360818862915,10.1028337478638,5.82383823394775,51.1646499633789,6.40479803085327,11.8556308746338,75.6471099853516,54.6660537719727,54.032642364502,72.6322937011719,87,81.9332580566406,78.250617980957,39.010082244873,82.9719924926758,77.6545715332031,74.5193099975586,72.3872222900391,85.9934463500977,82.0209121704102,81.394416809082,81.4551773071289,77.4104461669922,0.455531179904938,0,13.0000009536743,18.0667400360107,5.82383823394775,51.1646499633789,6.40479803085327,11.8556308746338,"Cameroon"
"Cameroon",120,2023,69.4272308349609,50.6121253967285,50.0256881713867,93.6160659790039,89.3871688842773,84.3822555541992,82.5650024414062,78.9530334472656,45.4925231933594,88.4278411865234,83.3052444458008,81.7534255981445,89.1058502197266,83.8864593505859,82.8772811889648,85.7550582885742,80.5411529541016,1.3185601234436,0,10.6128330230713,17.435001373291,7.632155418396,43.5561866760254,6.28719806671143,13.4395046234131,73.8835525512695,53.8607635498047,53.2366828918457,99.625,95.1246566772461,89.7984924316406,87.8645935058594,84.0207901000977,48.4125480651855,94.1037521362305,88.6523590087891,87.0009231567383,94.8252868652344,89.2708740234375,88.1969223022461,91.2594146728516,85.7108459472656,1.40319442749023,0,4.87534379959106,12.1354055404663,7.632155418396,43.5561866760254,6.28719806671143,13.4395046234131,83,60.5066146850586,59.8055267333984,111.917678833008,106.862037658691,98.7061614990234,94.388069152832,54.3861427307129,100.878677368164,105.71516418457,99.5911254882812,97.7359237670898,106.525726318359,100.285957336426,99.0794906616211,102.519859313965,96.2866592407227,1.5763338804245,0,-6.86203527450562,1.29384124279022,7.632155418396,43.5561866760254,6.28719806671143,13.4395046234131,67.5731048583984,49.2604789733887,48.6897010803223,91.1159591674805,87,80.3600234985352,76.8445205688477,44.2776031494141,82.1287460327148,86.066291809082,81.0805053710938,79.5701217651367,86.7261962890625,81.6461944580078,80.6639709472656,83.4648895263672,78.3902282714844,1.28334677219391,0,12.9999990463257,19.6399745941162,7.632155418396,43.5561866760254,6.28719806671143,13.4395046234131,"Cameroon"
"Cote_dIvoire",384,2019,115.882820129395,89.7734985351562,88.6428527832031,122.067649841309,134.291717529297,126.239273071289,127.726226806641,126.879936218262,0,134.108016967773,126.030632019043,127.677444458008,133.994186401367,126.289710998535,127.493194580078,120.75269317627,110.925277709961,122.553443908691,0,-34.2917137145996,-27.7262306213379,4.88897132873535,100,2.64933323860168,7.40877962112427,95.9111099243164,74.3015823364258,73.3657913208008,101.030029296875,111.147346496582,104.482696533203,105.713386535645,105.01294708252,0,110.995307922363,104.310012817383,105.673004150391,110.901092529297,104.524444580078,105.520515441895,99.9416961669922,91.807975769043,101.432098388672,0,-11.147346496582,-5.71338415145874,4.88897132873535,100,2.64933323860168,7.40877962112427,70,54.2284469604492,53.545467376709,73.7360000610352,81.1200561523438,77.1541213989258,76.6429061889648,0,76.2559127807617,81.0090866088867,76.1298751831055,77.1246490478516,80.9403305053711,76.286376953125,77.0133514404297,72.9416961669922,67.0053634643555,74.0294494628906,0,18.8799438476562,22.8458805084229,4.88897132873535,100,2.64933323860168,7.40877962112427,81.9772567749023,63.5071411132812,62.7072982788086,86.3525085449219,95,90.3554763793945,89.7567977905273,0,89.303581237793,94.8700485229492,89.1559829711914,90.3209686279297,94.7895202636719,89.3392639160156,90.1906280517578,85.4222946166992,78.4702301025391,86.6961669921875,0,5.00000047683716,9.64452362060547,4.88897132873535,100,2.64933323860168,7.40877962112427,"Cote_dIvoire"
"Cote_dIvoire",384,2020,130.223648071289,100.077713012695,98.8172988891602,145.935516357422,150.216949462891,142.00178527832,142.056213378906,137.252426147461,0,143.790664672852,137.566192626953,135.670745849609,149.632400512695,149.431045532227,140.9833984375,145.336776733398,136.447113037109,139.027038574219,0,-50.2169494628906,-42.056209564209,5.43263530731201,100,5.31397199630737,10.4579191207886,96.8285293579102,74.4133529663086,73.4761581420898,108.511184692383,111.694671630859,105.586242675781,105.62670135498,102.054824829102,0,106.916366577148,102.288124084473,100.878753662109,111.260025024414,111.110305786133,104.829010009766,108.065986633301,101.456031799316,103.37434387207,0,-11.6946678161621,-5.62670373916626,5.43263530731201,100,5.31397199630737,10.4579191207886,70,53.7954521179199,53.1179275512695,78.4457092285156,80.7471313476562,76.3604354858398,73.7782287597656,0,76.331184387207,77.2927703857422,73.9468841552734,72.9280090332031,80.4329147338867,80.3246841430664,75.7837600708008,78.1238555908203,73.345344543457,74.7321472167969,0,19.2528648376465,23.6395626068115,5.43263530731201,100,5.31397199630737,10.4579191207886,82.3558654785156,63.2910118103027,62.4939002990723,92.2923431396484,95,89.838996887207,86.8010025024414,0,89.8045806884766,90.9358978271484,86.9994201660156,85.8007125854492,94.6303253173828,94.5029830932617,89.160530090332,91.913688659668,86.2917022705078,87.9232940673828,0,4.99999713897705,10.1610012054443,5.43263530731201,100,5.31397199630737,10.4579191207886,"Cote_dIvoire"
"Cote_dIvoire",384,2021,95.0320281982422,96.9618377685547,95.7406539916992,135.845458984375,143.07926940918,137.304260253906,135.064147949219,134.294403076172,7.87355422973633,142.0029296875,135.969131469727,133.757797241211,138.919189453125,130.085250854492,128.456069946289,133.345703125,123.41455078125,134.724975585938,0,-43.079273223877,-35.0641479492188,5.60187673568726,94.2567443847656,2.55852031707764,8.01707172393799,74.4617919921875,75.973876953125,75.0170288085938,106.440910339355,112.108924865723,107.583946228027,105.828720092773,105.2255859375,6.16927719116211,111.265571594238,106.537818908691,104.805137634277,108.849311828613,101.927528381348,100.651000976562,104.482246398926,96.7007522583008,105.562965393066,0,-12.1089248657227,-5.82872152328491,5.60187673568726,94.2567443847656,2.55852031707764,8.01707172393799,70,71.4214935302734,70.52197265625,100.062919616699,105.391311645508,99.487419128418,98.9204254150391,5.79961156845093,101.137466430664,104.598487854004,100.154022216797,98.5251617431641,102.327011108398,95.8199844360352,94.6199493408203,98.2216186523438,90.9063949584961,99.2375793457031,0,-5.39130783081055,0.512583255767822,5.60187673568726,94.2567443847656,2.55852031707764,8.01707172393799,63.0981788635254,64.379508972168,63.5686874389648,90.1969680786133,94.9999923706055,89.6782150268555,89.167121887207,5.22778463363647,91.1655731201172,94.2853469848633,90.2790908813477,88.8108367919922,92.2378311157227,86.3723831176758,85.2906646728516,88.537223815918,81.9432601928711,89.453010559082,0,5.00000429153442,10.3217868804932,5.60187673568726,94.2567443847656,2.55852031707764,8.01707172393799,"Cote_dIvoire"
"Cote_dIvoire",384,2022,126.593635559082,100.096138000488,98.8354873657227,136.35285949707,147.500610351562,140.462829589844,139.6142578125,135.689392089844,28.496337890625,145.39518737793,138.747253417969,136.88166809082,143.564178466797,133.462463378906,134.773712158203,141.940689086914,132.742095947266,138.947875976562,0,-47.5006065368652,-39.6142539978027,5.34665679931641,79.4274444580078,4.7549901008606,9.84741401672363,98.4289855957031,77.8266677856445,76.8464889526367,106.016967773438,114.684555053711,109.212554931641,108.552764892578,105.501106262207,22.1564483642578,113.047546386719,107.87865447998,106.428123474121,111.623901367188,103.769622802734,104.78914642334,110.361602783203,103.209526062012,108.034637451172,0,-14.684552192688,-8.55276298522949,5.34665679931641,79.4274444580078,4.7549901008606,9.84741401672363,70,55.3481979370117,54.6511192321777,75.396369934082,81.5605163574219,77.1997528076172,75.0295028686523,15.7570610046387,77.6689834594727,80.3963241577148,76.7203521728516,75.6887741088867,79.3838653564453,73.7981185913086,74.5231781005859,78.4861526489258,73.3997955322266,76.8312835693359,0,18.4394817352295,22.8002433776855,5.34665679931641,79.4274444580078,4.7549901008606,9.84741401672363,81.534538269043,64.4684371948242,63.6564865112305,87.8201293945312,94.9999923706055,89.9206695556641,87.3928070068359,18.3534965515137,90.4672164916992,93.6439666748047,89.3622665405273,88.1607131958008,92.4646835327148,85.9585189819336,86.8030471801758,91.4190444946289,85.4945526123047,89.4914779663086,0,5.00000429153442,10.0793285369873,5.34665679931641,79.4274444580078,4.7549901008606,9.84741401672363,"Cote_dIvoire"
"Cote_dIvoire",384,2023,121.219688415527,100.217002868652,98.954833984375,134.831817626953,149.622344970703,143.299209594727,142.172866821289,138.500595092773,51.0003356933594,146.793273925781,140.727203369141,139.655075073242,149.189102172852,143.005874633789,140.943695068359,146.423629760742,140.430389404297,145.78205871582,0,-49.6223373413086,-42.1728630065918,4.97885131835938,63.9283065795898,4.53129911422729,9.28454399108887,97.2354202270508,80.3882827758789,79.3758392333984,108.154281616211,120.01838684082,114.946342468262,114.042854309082,111.097175598145,40.9095191955566,117.749076843262,112.883224487305,112.023223876953,119.670867919922,114.711044311523,113.05687713623,117.452568054199,112.645133972168,116.937942504883,0,-20.0183887481689,-14.0428504943848,4.97885131835938,63.9283065795898,4.53129911422729,9.28454399108887,70,57.8717079162598,57.1428451538086,77.8605117797852,86.4015045166016,82.0997085571289,79.9791030883789,29.4508533477783,82.750129699707,84.767822265625,81.2648849487305,80.6457748413086,86.1513290405273,82.5807418823242,81.3899002075195,84.5543670654297,81.0934906005859,84.1838836669922,0,13.5984916687012,17.9002952575684,4.97885131835938,63.9283065795898,4.53129911422729,9.28454399108887,76.9662399291992,63.6309700012207,62.8295707702637,85.609016418457,94.9999923706055,90.2700881958008,87.9384460449219,32.3817405700684,90.9852447509766,93.2037353515625,89.3521881103516,88.6714630126953,94.7249145507812,90.7989959716797,89.4896469116211,92.9690322875977,89.1637344360352,92.5616836547852,0,5.00000476837158,9.72991371154785,4.97885131835938,63.9283065795898,4.53129911422729,9.28454399108887,"Cote_dIvoire"
"Chad",148,2019,0,0,0,77.1726989746094,85.4698638916016,77.1838836669922,77.0714569091797,68.1660079956055,0,80.517936706543,73.1142425537109,72.4319229125977,0,0,0,0,0,74.6339492797852,0,14.5301370620728,22.9285411834717,9.82615947723389,100,14.5619316101074,22.9572124481201,0,0,0,88.5894317626953,98.1140670776367,88.6022796630859,88.4732208251953,78.2503204345703,0,92.4295654296875,83.9305877685547,83.147331237793,0,0,0,0,0,85.6751174926758,0,1.88593423366547,11.5267782211304,9.82615947723389,100,14.5619316101074,22.9572124481201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82615947723389,100,14.5619316101074,22.9572124481201,0,0,0,81.2630615234375,90,81.1564559936523,71.7789993286133,0,81.2748413085938,84.7856063842773,76.989501953125,76.2710189819336,0,0,0,0,0,78.5897521972656,0,9.99999809265137,18.843542098999,9.82615947723389,100,14.5619316101074,22.9572124481201,"Chad"
"Chad",148,2020,0,0,0,86.6520080566406,88.0326385498047,79.1697463989258,78.7772979736328,73.8261795043945,0,86.227180480957,77.9175796508789,77.1938934326172,0,0,0,0,0,75.8032760620117,0,11.967360496521,21.2227020263672,10.5135345458984,100,9.47126483917236,18.98903465271,0,0,0,95.5953140258789,97.1184387207031,87.3408050537109,86.9078598022461,81.4457397460938,0,95.1266326904297,85.9594039916992,85.1610260009766,0,0,0,0,0,83.6268844604492,0,2.88156270980835,13.0921430587769,10.5135345458984,100,9.47126483917236,18.98903465271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5135345458984,100,9.47126483917236,18.98903465271,0,0,0,88.588508605957,90,80.5378189086914,75.4760513305664,0,80.9390335083008,88.1541900634766,79.6588897705078,78.9190292358398,0,0,0,0,0,77.4973297119141,0,10,19.4621810913086,10.5135345458984,100,9.47126483917236,18.98903465271,"Chad"
"Chad",148,2021,0,0,0,91.8481521606445,92.5411529541016,84.7563323974609,84.4404067993164,81.361442565918,0,90.5794677734375,83.2073287963867,82.5722579956055,0,0,0,0,0,83.3282928466797,0,7.45885038375854,15.5595941543579,8.75366687774658,100,6.92233991622925,15.07004737854,0,0,0,102.25902557373,103.030570983887,94.3633575439453,94.0116195678711,90.5836563110352,0,100.846542358398,92.6387786865234,91.9317169189453,0,0,0,0,0,92.7734451293945,0,-3.03057289123535,5.98837995529175,8.75366687774658,100,6.92233991622925,15.07004737854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75366687774658,100,6.92233991622925,15.07004737854,0,0,0,89.3260269165039,90,82.121696472168,79.1272811889648,0,82.428955078125,88.0921859741211,80.9224853515625,80.3048477172852,0,0,0,0,0,81.0401229858398,0,10,17.8782997131348,8.75366687774658,100,6.92233991622925,15.07004737854,"Chad"
